"ID";"DESCRIPTION";"REACTION";"GPR";"REVERSIBLE";"LOWER.BOUND";"UPPER.BOUND";"OBJECTIVE"
"r2080";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"acac[c] + ac[e] <=> acac[e] + ac[c] ";"( 6566 )";1;-1000;1000;0
"r2081";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"acac[c] + for[e] <=> acac[e] + for[c] ";"( 6566 )";1;-1000;1000;0
"r2082";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"acac[c] + ppa[e] <=> acac[e] + ppa[c] ";"( 6566 )";1;-1000;1000;0
"r2083";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"acac[c] + lac_L[e] <=> acac[e] + lac_L[c] ";"( 6566 )";1;-1000;1000;0
"r2084";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"acac[c] + retn[e] <=> acac[e] + retn[c] ";"( 6566 )";1;-1000;1000;0
"r2085";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[e] + acac[c] <=> 2hb[c] + acac[e] ";"( 6566 )";1;-1000;1000;0
"r2086";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[c] + pyr[e] <=> pyr[c] + 2hb[e] ";"( 6566 )";1;-1000;1000;0
"r2087";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[c] + ac[e] <=> 2hb[e] + ac[c] ";"( 6566 )";1;-1000;1000;0
"r2088";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[c] + for[e] <=> 2hb[e] + for[c] ";"( 6566 )";1;-1000;1000;0
"r2089";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[c] + ppa[e] <=> 2hb[e] + ppa[c] ";"( 6566 )";1;-1000;1000;0
"r2090";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[c] + lac_L[e] <=> 2hb[e] + lac_L[c] ";"( 6566 )";1;-1000;1000;0
"r2091";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[c] + but[e] <=> 2hb[e] + but[c] ";"( 6566 )";1;-1000;1000;0
"r2092";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[c] + retn[e] <=> 2hb[e] + retn[c] ";"( 6566 )";1;-1000;1000;0
"r2093";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"akg[c] + pyr[e] <=> pyr[c] + akg[e] ";"( 6566 )";1;-1000;1000;0
"r2094";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ac[c] + pyr[e] <=> pyr[c] + ac[e] ";"( 6566 )";1;-1000;1000;0
"r2095";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"for[c] + pyr[e] <=> pyr[c] + for[e] ";"( 6566 )";1;-1000;1000;0
"r2096";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ppa[c] + pyr[e] <=> pyr[c] + ppa[e] ";"( 6566 )";1;-1000;1000;0
"r2097";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"pyr[e] + lac_L[c] <=> pyr[c] + lac_L[e] ";"( 6566 )";1;-1000;1000;0
"r2098";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"but[c] + pyr[e] <=> pyr[c] + but[e] ";"( 6566 )";1;-1000;1000;0
"r2099";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"pyr[e] + retn[c] <=> pyr[c] + retn[e] ";"( 6566 )";1;-1000;1000;0
"r2100";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"bhb[c] + pyr[e] <=> pyr[c] + bhb[e] ";"( 6566 )";1;-1000;1000;0
"r2101";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ac[c] + akg[e] <=> akg[c] + ac[e] ";"( 6566 )";1;-1000;1000;0
"r2102";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"akg[e] + for[c] <=> akg[c] + for[e] ";"( 6566 )";1;-1000;1000;0
"r2103";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ppa[c] + akg[e] <=> akg[c] + ppa[e] ";"( 6566 )";1;-1000;1000;0
"r2104";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"acac[c] + akg[e] <=> akg[c] + acac[e] ";"( 6566 )";1;-1000;1000;0
"r2105";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"akg[e] + lac_L[c] <=> akg[c] + lac_L[e] ";"( 6566 )";1;-1000;1000;0
"r2106";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"akg[e] + but[c] <=> akg[c] + but[e] ";"( 6566 )";1;-1000;1000;0
"r2107";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"akg[e] + retn[c] <=> akg[c] + retn[e] ";"( 6566 )";1;-1000;1000;0
"r2108";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"akg[e] + bhb[c] <=> akg[c] + bhb[e] ";"( 6566 )";1;-1000;1000;0
"r2109";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[c] + akg[e] <=> akg[c] + 2hb[e] ";"( 6566 )";1;-1000;1000;0
"r2110";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ac[e] + for[c] <=> ac[c] + for[e] ";"( 6566 )";1;-1000;1000;0
"r2111";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ppa[c] + ac[e] <=> ac[c] + ppa[e] ";"( 6566 )";1;-1000;1000;0
"r2112";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ac[e] + lac_L[c] <=> ac[c] + lac_L[e] ";"( 6566 )";1;-1000;1000;0
"r2113";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ac[e] + but[c] <=> ac[c] + but[e] ";"( 6566 )";1;-1000;1000;0
"r2114";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ac[e] + retn[c] <=> ac[c] + retn[e] ";"( 6566 )";1;-1000;1000;0
"r2115";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ac[e] + bhb[c] <=> ac[c] + bhb[e] ";"( 6566 )";1;-1000;1000;0
"r2116";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ppa[c] + for[e] <=> for[c] + ppa[e] ";"( 6566 )";1;-1000;1000;0
"r2117";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"for[e] + lac_L[c] <=> for[c] + lac_L[e] ";"( 6566 )";1;-1000;1000;0
"r2118";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"but[c] + for[e] <=> but[e] + for[c] ";"( 6566 )";1;-1000;1000;0
"r2119";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"for[e] + retn[c] <=> for[c] + retn[e] ";"( 6566 )";1;-1000;1000;0
"r2120";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"bhb[c] + for[e] <=> bhb[e] + for[c] ";"( 6566 )";1;-1000;1000;0
"r2121";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ppa[e] + lac_L[c] <=> ppa[c] + lac_L[e] ";"( 6566 )";1;-1000;1000;0
"r2122";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"but[c] + ppa[e] <=> ppa[c] + but[e] ";"( 6566 )";1;-1000;1000;0
"r2123";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"ppa[e] + retn[c] <=> ppa[c] + retn[e] ";"( 6566 )";1;-1000;1000;0
"r2124";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"bhb[c] + ppa[e] <=> ppa[c] + bhb[e] ";"( 6566 )";1;-1000;1000;0
"r2125";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"acac[e] + but[c] <=> acac[c] + but[e] ";"( 6566 )";1;-1000;1000;0
"r2126";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"acac[e] + bhb[c] <=> acac[c] + bhb[e] ";"( 6566 )";1;-1000;1000;0
"r2127";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"but[c] + lac_L[e] <=> but[e] + lac_L[c] ";"( 6566 )";1;-1000;1000;0
"r2128";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"lac_L[e] + retn[c] <=> retn[e] + lac_L[c] ";"( 6566 )";1;-1000;1000;0
"r2129";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"bhb[c] + lac_L[e] <=> bhb[e] + lac_L[c] ";"( 6566 )";1;-1000;1000;0
"r2130";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"but[e] + retn[c] <=> but[c] + retn[e] ";"( 6566 )";1;-1000;1000;0
"r2131";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"bhb[c] + but[e] <=> bhb[e] + but[c] ";"( 6566 )";1;-1000;1000;0
"r2132";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"bhb[c] + retn[e] <=> bhb[e] + retn[c] ";"( 6566 )";1;-1000;1000;0
"r2133";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"2hb[c] + bhb[e] <=> 2hb[e] + bhb[c] ";"( 6566 )";1;-1000;1000;0
"r2136";"Major Facilitator(MFS) TCDB:2.A.1.14.6";"na1[e] + pi[e] => pi[c] + na1[c] ";"( 6568 )";0;0;1000;0
"r2137";"Major Facilitator(MFS) TCDB:2.A.1.14.6";"cl[e] <=> cl[c] ";"( 6568 )";1;-1000;1000;0
"r2139";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + cholate[e] + gthrd[c] <=> hco3[e] + cholate[c] + gthrd[e] ";"( 6579 )";1;-1000;1000;0
"r2140";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + gchola[e] <=> hco3[e] + gthrd[e] + gchola[c] ";"( 6579 )";1;-1000;1000;0
"r2141";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + tchola[e] <=> hco3[e] + gthrd[e] + tchola[c] ";"( 6579 )";1;-1000;1000;0
"r2142";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + tdchola[e] <=> hco3[e] + gthrd[e] + tdchola[c] ";"( 6579 )";1;-1000;1000;0
"r2144";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + HC02192[e] <=> hco3[e] + gthrd[e] + HC02192[c] ";"( 6579 )";1;-1000;1000;0
"r2193";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + bilirub[e] + gthrd[c] <=> hco3[e] + bilirub[c] + gthrd[e] ";"( 6579 )";1;-1000;1000;0
"r2194";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + thyox_L[e] <=> hco3[e] + gthrd[e] + thyox_L[c] ";"( 6579 )";1;-1000;1000;0
"r2195";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + triodthy[e] <=> hco3[e] + gthrd[e] + triodthy[c] ";"( 6579 )";1;-1000;1000;0
"r2196";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + HC02187[e] <=> hco3[e] + gthrd[e] + HC02187[c] ";"( 6579 )";1;-1000;1000;0
"r2197";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + prostge2[e] <=> hco3[e] + prostge2[c] + gthrd[e] ";"( 6579 )";1;-1000;1000;0
"r2198";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5";"hco3[c] + gthrd[c] + leuktrC4[e] <=> hco3[e] + gthrd[e] + leuktrC4[c] ";"( 10599 )";1;-1000;1000;0
"r2199";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5";"hco3[c] + bildglcur[e] + gthrd[c] <=> hco3[e] + bildglcur[c] + gthrd[e] ";"( 10599 )";1;-1000;1000;0
"r2200";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5";"hco3[c] + gthrd[c] + HC02180[e] <=> hco3[e] + gthrd[e] + HC02180[c] ";"( 10599 )";1;-1000;1000;0
"r2201";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5";"hco3[c] + gthrd[c] + leuktrE4[e] <=> hco3[e] + gthrd[e] + leuktrE4[c] ";"( 10599 )";1;-1000;1000;0
"r2202";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5";"hco3[c] + bilglcur[e] + gthrd[c] <=> hco3[e] + bilglcur[c] + gthrd[e] ";"( 10599 )";1;-1000;1000;0
"r2308";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + hista[e] <=> hco3[e] + gthrd[e] + hista[c] ";"( 6579 )";1;-1000;1000;0
"r2309";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + nrpphr[e] <=> hco3[e] + nrpphr[c] + gthrd[e] ";"( 6579 )";1;-1000;1000;0
"r2310";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + srtn[e] <=> hco3[e] + srtn[c] + gthrd[e] ";"( 6579 )";1;-1000;1000;0
"r2311";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + ach[e] + gthrd[c] <=> hco3[e] + ach[c] + gthrd[e] ";"( 6579 )";1;-1000;1000;0
"r2312";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14";"hco3[c] + gthrd[c] + dopa[e] <=> hco3[e] + dopa[c] + gthrd[e] ";"( 6579 )";1;-1000;1000;0
"r2313";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + arachd[e] + gthrd[c] <=> hco3[e] + arachd[c] + gthrd[e] ";"( 6578 )";1;-1000;1000;0
"r2314";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + leuktrD4[e] <=> hco3[e] + gthrd[e] + leuktrD4[c] ";"( 6578 )";1;-1000;1000;0
"r2315";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02179[e] <=> hco3[e] + gthrd[e] + HC02179[c] ";"( 6578 )";1;-1000;1000;0
"r2316";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + leuktrA4[e] <=> hco3[e] + leuktrA4[c] + gthrd[e] ";"( 6578 )";1;-1000;1000;0
"r2317";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + leuktrB4[e] <=> hco3[e] + gthrd[e] + leuktrB4[c] ";"( 6578 )";1;-1000;1000;0
"r2318";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + leuktrF4[e] <=> hco3[e] + gthrd[e] + leuktrF4[c] ";"( 6578 )";1;-1000;1000;0
"r2319";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02202[e] <=> hco3[e] + gthrd[e] + HC02202[c] ";"( 6578 )";1;-1000;1000;0
"r2320";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02203[e] <=> hco3[e] + gthrd[e] + HC02203[c] ";"( 6578 )";1;-1000;1000;0
"r2321";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02204[e] <=> hco3[e] + gthrd[e] + HC02204[c] ";"( 6578 )";1;-1000;1000;0
"r2322";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02205[e] <=> hco3[e] + gthrd[e] + HC02205[c] ";"( 6578 )";1;-1000;1000;0
"r2323";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02206[e] <=> hco3[e] + gthrd[e] + HC02206[c] ";"( 6578 )";1;-1000;1000;0
"r2324";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02207[e] <=> hco3[e] + gthrd[e] + HC02207[c] ";"( 6578 )";1;-1000;1000;0
"r2325";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02208[e] <=> hco3[e] + gthrd[e] + HC02208[c] ";"( 6578 )";1;-1000;1000;0
"r2326";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + prostgd2[e] <=> hco3[e] + gthrd[e] + prostgd2[c] ";"( 6578 )";1;-1000;1000;0
"r2327";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02210[e] <=> hco3[e] + gthrd[e] + HC02210[c] ";"( 6578 )";1;-1000;1000;0
"r2328";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + prostge1[e] <=> hco3[e] + prostge1[c] + gthrd[e] ";"( 6578 )";1;-1000;1000;0
"r2329";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02213[e] <=> hco3[e] + gthrd[e] + HC02213[c] ";"( 6578 )";1;-1000;1000;0
"r2330";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02214[e] <=> hco3[e] + gthrd[e] + HC02214[c] ";"( 6578 )";1;-1000;1000;0
"r2331";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + prostgf2[e] <=> hco3[e] + prostgf2[c] + gthrd[e] ";"( 6578 )";1;-1000;1000;0
"r2332";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02216[e] <=> hco3[e] + gthrd[e] + HC02216[c] ";"( 6578 )";1;-1000;1000;0
"r2333";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + HC02217[e] <=> hco3[e] + gthrd[e] + HC02217[c] ";"( 6578 )";1;-1000;1000;0
"r2334";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + prostgh2[e] <=> hco3[e] + gthrd[e] + prostgh2[c] ";"( 6578 )";1;-1000;1000;0
"r2335";"Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2";"hco3[c] + gthrd[c] + prostgi2[e] <=> hco3[e] + gthrd[e] + prostgi2[c] ";"( 6578 )";1;-1000;1000;0
"r2338";"Major Facilitator(MFS) TCDB:2.A.1.19.1";"ach[e] <=> ach[c] ";"( 6580 )";1;-1000;1000;0
"r2341";"Organic anion transporter 5 Utilized transport";"leuktrC4[e] <=> leuktrC4[c] ";"( 387775 )";1;-1000;1000;0
"r2342";"Organic anion transporter 5 Utilized transport";"estrones[e] <=> estrones[c] ";"( 387775 )";1;-1000;1000;0
"r2343";"Organic anion transporter 5 Utilized transport";"dheas[e] <=> dheas[c] ";"( 387775 )";1;-1000;1000;0
"r2344";"Organic anion transporter 5 Utilized transport";"bildglcur[e] <=> bildglcur[c] ";"( 387775 )";1;-1000;1000;0
"r2346";"Organic anion transporter 5 Utilized transport";"HC02179[e] <=> HC02179[c] ";"( 387775 )";1;-1000;1000;0
"r2347";"Organic anion transporter 5 Utilized transport";"HC02180[e] <=> HC02180[c] ";"( 387775 )";1;-1000;1000;0
"r2352";"Organic anion transporter 5 Utilized transport";"HC02187[e] <=> HC02187[c] ";"( 387775 )";1;-1000;1000;0
"r2353";"Organic anion transporter 5 Utilized transport";"bilglcur[e] <=> bilglcur[c] ";"( 387775 )";1;-1000;1000;0
"r2354";"Organic anion transporter 5 Utilized transport";"HC02202[e] <=> HC02202[c] ";"( 387775 )";1;-1000;1000;0
"r2355";"Organic anion transporter 5 Utilized transport";"HC02203[e] <=> HC02203[c] ";"( 387775 )";1;-1000;1000;0
"r2356";"Organic anion transporter 5 Utilized transport";"HC02204[e] <=> HC02204[c] ";"( 387775 )";1;-1000;1000;0
"r2357";"Organic anion transporter 5 Utilized transport";"HC02205[e] <=> HC02205[c] ";"( 387775 )";1;-1000;1000;0
"r2358";"Organic anion transporter 5 Utilized transport";"HC02206[e] <=> HC02206[c] ";"( 387775 )";1;-1000;1000;0
"r2359";"Organic anion transporter 5 Utilized transport";"HC02207[e] <=> HC02207[c] ";"( 387775 )";1;-1000;1000;0
"r2360";"Organic anion transporter 5 Utilized transport";"HC02208[e] <=> HC02208[c] ";"( 387775 )";1;-1000;1000;0
"r2361";"Organic anion transporter 5 Utilized transport";"prostgd2[e] <=> prostgd2[c] ";"( 387775 )";1;-1000;1000;0
"r2362";"Organic anion transporter 5 Utilized transport";"HC02210[e] <=> HC02210[c] ";"( 387775 )";1;-1000;1000;0
"r2363";"Organic anion transporter 5 Utilized transport";"prostge1[e] <=> prostge1[c] ";"( 387775 )";1;-1000;1000;0
"r2364";"Organic anion transporter 5 Utilized transport";"HC02213[e] <=> HC02213[c] ";"( 387775 )";1;-1000;1000;0
"r2365";"Organic anion transporter 5 Utilized transport";"HC02214[e] <=> HC02214[c] ";"( 387775 )";1;-1000;1000;0
"r2366";"Organic anion transporter 5 Utilized transport";"HC02216[e] <=> HC02216[c] ";"( 387775 )";1;-1000;1000;0
"r2367";"Organic anion transporter 5 Utilized transport";"HC02217[e] <=> HC02217[c] ";"( 387775 )";1;-1000;1000;0
"r2368";"Organic anion transporter 5 Utilized transport";"prostgh2[e] <=> prostgh2[c] ";"( 387775 )";1;-1000;1000;0
"r2369";"Organic anion transporter 5 Utilized transport";"prostgi2[e] <=> prostgi2[c] ";"( 387775 )";1;-1000;1000;0
"r2371";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"cit[m] + HC00342[c] <=> cit[c] + HC00342[m] ";"( 6576 )";1;-1000;1000;0
"r2372";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"icit[m] + HC00342[c] <=> icit[c] + HC00342[m] ";"( 6576 )";1;-1000;1000;0
"r2373";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"akg[c] + cit[m] <=> akg[m] + cit[c] ";"( 6576 )";1;-1000;1000;0
"r2374";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"cit[m] + oxa[c] <=> cit[c] + oxa[m] ";"( 6576 )";1;-1000;1000;0
"r2375";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"icit[m] + succ[c] <=> icit[c] + succ[m] ";"( 6576 )";1;-1000;1000;0
"r2376";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"icit[m] + oxa[c] <=> icit[c] + oxa[m] ";"( 6576 )";1;-1000;1000;0
"r2377";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"akg[c] + HC00342[m] <=> akg[m] + HC00342[c] ";"( 6576 )";1;-1000;1000;0
"r2378";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"succ[c] + HC00342[m] <=> succ[m] + HC00342[c] ";"( 6576 )";1;-1000;1000;0
"r2379";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"mal_L[c] + HC00342[m] <=> mal_L[m] + HC00342[c] ";"( 6576 )";1;-1000;1000;0
"r2380";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"oxa[c] + HC00342[m] <=> HC00342[c] + oxa[m] ";"( 6576 )";1;-1000;1000;0
"r2394";"Mitochondrial Carrier (MC) TCDB:2.A.29.7.2";"pep[c] + HC00342[m] => pep[m] + HC00342[c] ";"( 6576 )";0;0;1000;0
"r2419";"Mitochondrial Carrier (MC) TCDB:2.A.29.2.7";"akg[c] + pi[m] => pi[c] + akg[m] ";"( 1468 )";0;0;1000;0
"r2420";"Mitochondrial Carrier (MC) TCDB:2.A.29.2.7";"pi[m] + oxa[c] <=> pi[c] + oxa[m] ";"( 1468 )";1;-1000;1000;0
"r2425";"Mitochondrial Carrier (MC) TCDB:2.A.29.16.1";"adp[m] + dgdp[c] => adp[c] + dgdp[m] ";"( 60386 )";0;0;1000;0
"r2435";"Mitochondrial Carrier (MC) TCDB:2.A.29.8.3";"crn[m] + pmtcrn[c] => crn[c] + pmtcrn[m] ";"( 788 )";0;0;1000;0
"r2437";"Mitochondrial Carrier (MC) TCDB:2.A.29.8.3";"crn[m] + HC02149[c] => crn[c] + HC02149[m] ";"( 788 )";0;0;1000;0
"r2447";"Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.3";"na1[e] + duri[e] => na1[c] + duri[c] ";"( 9154 ) or ( 64078 )";0;0;1000;0
"r2449";"Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.4";"na1[e] + din[e] => na1[c] + din[c] ";"( 9153 ) or ( 64078 )";0;0;1000;0
"r2471";"Major Facilitator(MFS) TCDB:2.A.18.8.1";"h[e] + ser_L[e] => h[c] + ser_L[c] ";"( 206358 )";0;0;1000;0
"r2473";"Major Facilitator(MFS) TCDB:2.A.1.4.5";"pi[r] + g6p[c] => pi[c] + g6p[r] ";"( 2542 )";0;0;1000;0
"r2497";"ATP-binding Cassette (ABC) TCDB:3.A.1.203.3";"h2o[c] + atp[c] + arachd[c] => adp[c] + h[c] + pi[c] + arachd[x] ";"( 215 )";0;0;1000;0
"r2502";"ATP-binding Cassette (ABC) TCDB:3.A.1.203.3";"h2o[c] + atp[c] + lnlccoa[c] => adp[c] + h[c] + pi[c] + lnlccoa[x] ";"( 215 )";0;0;1000;0
"r2506";"Utilized transport";"pi[c] + na1[c] <=> pi[r] + na1[r] ";"";1;-1000;1000;0
"r2507";"Utilized transport";"arachd[c] + crn[r] <=> crn[c] + arachd[r] ";"";1;-1000;1000;0
"r2508";"Utilized transport";"crn[r] + hdca[c] <=> crn[c] + hdca[r] ";"";1;-1000;1000;0
"r2509";"Utilized transport";"crn[r] + ocdcea[c] <=> crn[c] + ocdcea[r] ";"";1;-1000;1000;0
"r2510";"Utilized transport";"crn[r] + strdnc[c] <=> crn[c] + strdnc[r] ";"";1;-1000;1000;0
"r2511";"Utilized transport";"crn[r] + lnlc[c] <=> crn[c] + lnlc[r] ";"";1;-1000;1000;0
"r2514";"Utilized transport";"crn[r] + hdcea[c] <=> crn[c] + hdcea[r] ";"";1;-1000;1000;0
"r2516";"Major Facilitator(MFS) TCDB:2.A.1.13.1";"h[x] + lac_L[x] <=> h[c] + lac_L[c] ";"( 6566 )";1;-1000;1000;0
"r2519";"Utilized transport";"udpglcur[c] <=> udpglcur[r] ";"";1;-1000;1000;0
"r2520";"Mitochondrial Carrier (MC) TCDB:2.A.29.2.1";"akg[m] + gthrd[c] <=> akg[c] + gthrd[m] ";"( 8402 )";1;-1000;1000;0
"r2521";"Utilized transport";"ppi[c] + pi[r] <=> pi[c] + ppi[r] ";"";1;-1000;1000;0
"r2525";"Major Facilitator(MFS) TCDB:2.A.1.44.1";"gln_L[e] <=> gln_L[c] ";"( 8501 )";1;-1000;1000;0
"r2526";"Major Facilitator(MFS) TCDB:2.A.1.44.1";"ser_L[e] <=> ser_L[c] ";"( 8501 )";1;-1000;1000;0
"r2532";"Major Facilitator(MFS) TCDB:2.A.1.44.1";"asn_L[e] <=> asn_L[c] ";"( 8501 )";1;-1000;1000;0
"r2534";"Major Facilitator(MFS) TCDB:2.A.1.44.1";"thr_L[e] <=> thr_L[c] ";"( 8501 )";1;-1000;1000;0
"r2535";"Major Facilitator(MFS) TCDB:2.A.1.44.1";"hom_L[e] <=> hom_L[c] ";"( 8501 )";1;-1000;1000;0
"r2537";"Utilized transport";"lnlncgcoa[c] <=> lnlncgcoa[r] ";"";1;-1000;1000;0
