"abbreviation"	"name"	"equation"	"reversible"	"compartment"	"lowbnd"	"uppbnd"	"obj_coef"	"rule"	"subsystem"
"HMR_5438"	"HMR_5438"	"(2) Na[e] + (1) glycoursodeoxycholate[e] --> (2) Na[c] + (1) glycoursodeoxycholate[c]"	"irreversible"	"e, c"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5439"	"HMR_5439"	"(2) Na[e] + (1) sulfochenodeoxycholate[e] --> (2) Na[c] + (1) sulfochenodeoxycholate[c]"	"irreversible"	"e, c"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5442"	"HMR_5442"	"(1) ATP[c] + (1) GSH[c] + (1) H2O[c] --> (1) ADP[c] + (1) GSH[e] + (1) Pi[c]"	"irreversible"	"c, e"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5443"	"HMR_5443"	"(1) ATP[c] + (1) H2O[c] + (1) glutathionyl-leukotriene C4[c] --> (1) ADP[c] + (1) Pi[c] + (1) glutathionyl-leukotriene C4[e]"	"irreversible"	"c, e"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5444"	"HMR_5444"	"(1) ATP[c] + (1) H2O[c] + (1) S-glutathionyl-2-4-dinitrobenzene[c] --> (1) ADP[c] + (1) Pi[c] + (1) S-glutathionyl-2-4-dinitrobenzene[e]"	"irreversible"	"c, e"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5445"	"HMR_5445"	"(1) ATP[c] + (1) H2O[c] + (1) S-glutathionyl-ethacrynic acid[c] --> (1) ADP[c] + (1) Pi[c] + (1) S-glutathionyl-ethacrynic acid[e]"	"irreversible"	"c, e"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5446"	"HMR_5446"	"(1) ATP[c] + (1) H2O[c] + (1) urate[c] --> (1) ADP[c] + (1) Pi[c] + (1) urate[e]"	"irreversible"	"c, e"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5447"	"HMR_5447"	"(1) H[e] + (1) K[c] + (3) Na[e] + (1) aspartate[e] --> (1) H[c] + (1) K[e] + (3) Na[c] + (1) aspartate[c]"	"irreversible"	"e, c"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5448"	"HMR_5448"	"(1) HCO3-[c] + (2) Na[c] --> (1) HCO3-[e] + (2) Na[e]"	"irreversible"	"c, e"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5450"	"HMR_5450"	"(1) Na[e] + (1) glucose[e] --> (1) Na[c] + (1) glucose[c]"	"irreversible"	"e, c"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5451"	"HMR_5451"	"(2) Na[e] + (1) taurine[e] --> (2) Na[c] + (1) taurine[c]"	"irreversible"	"e, c"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5454"	"HMR_5454"	"(2) Na[e] + (1) chloride[e] + (1) taurine[e] --> (2) Na[c] + (1) chloride[c] + (1) taurine[c]"	"irreversible"	"e, c"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5455"	"HMR_5455"	"(2) Na[e] + (1) chloride[e] + (1) glycine[e] --> (2) Na[c] + (1) chloride[c] + (1) glycine[c]"	"irreversible"	"e, c"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5458"	"HMR_5458"	"(1) alanine[c] + (1) glycine[e] <==> (1) alanine[e] + (1) glycine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5459"	"HMR_5459"	"(1) glutamine[c] + (1) glycine[e] <==> (1) glutamine[e] + (1) glycine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5460"	"HMR_5460"	"(1) glycine[c] + (1) serine[e] <==> (1) glycine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5461"	"HMR_5461"	"(1) glycine[c] + (1) methionine[e] <==> (1) glycine[e] + (1) methionine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5462"	"HMR_5462"	"(1) glycine[c] + (1) tryptophan[e] <==> (1) glycine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5463"	"HMR_5463"	"(1) glycine[c] + (1) phenylalanine[e] <==> (1) glycine[e] + (1) phenylalanine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5464"	"HMR_5464"	"(1) glycine[c] + (1) tyrosine[e] <==> (1) glycine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5465"	"HMR_5465"	"(1) cysteine[c] + (1) glycine[e] <==> (1) cysteine[e] + (1) glycine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5466"	"HMR_5466"	"(1) glycine[c] + (1) leucine[e] <==> (1) glycine[e] + (1) leucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5467"	"HMR_5467"	"(1) glycine[c] + (1) proline[e] <==> (1) glycine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5468"	"HMR_5468"	"(1) asparagine[c] + (1) glycine[e] <==> (1) asparagine[e] + (1) glycine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5469"	"HMR_5469"	"(1) glycine[c] + (1) valine[e] <==> (1) glycine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5470"	"HMR_5470"	"(1) glycine[c] + (1) threonine[e] <==> (1) glycine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5471"	"HMR_5471"	"(1) glycine[c] + (1) homoserine[e] <==> (1) glycine[e] + (1) homoserine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5472"	"HMR_5472"	"(1) glycine[c] + (1) isoleucine[e] <==> (1) glycine[e] + (1) isoleucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5473"	"HMR_5473"	"(1) alanine[c] + (1) glutamine[e] <==> (1) alanine[e] + (1) glutamine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5474"	"HMR_5474"	"(1) alanine[c] + (1) serine[e] <==> (1) alanine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5475"	"HMR_5475"	"(1) alanine[c] + (1) methionine[e] <==> (1) alanine[e] + (1) methionine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5476"	"HMR_5476"	"(1) alanine[c] + (1) tryptophan[e] <==> (1) alanine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5477"	"HMR_5477"	"(1) alanine[c] + (1) phenylalanine[e] <==> (1) alanine[e] + (1) phenylalanine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5478"	"HMR_5478"	"(1) alanine[c] + (1) tyrosine[e] <==> (1) alanine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5479"	"HMR_5479"	"(1) alanine[c] + (1) cysteine[e] <==> (1) alanine[e] + (1) cysteine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5480"	"HMR_5480"	"(1) alanine[c] + (1) leucine[e] <==> (1) alanine[e] + (1) leucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5481"	"HMR_5481"	"(1) alanine[c] + (1) proline[e] <==> (1) alanine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5482"	"HMR_5482"	"(1) alanine[c] + (1) asparagine[e] <==> (1) alanine[e] + (1) asparagine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5483"	"HMR_5483"	"(1) alanine[c] + (1) valine[e] <==> (1) alanine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5484"	"HMR_5484"	"(1) alanine[c] + (1) threonine[e] <==> (1) alanine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5485"	"HMR_5485"	"(1) alanine[c] + (1) homoserine[e] <==> (1) alanine[e] + (1) homoserine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5486"	"HMR_5486"	"(1) alanine[c] + (1) isoleucine[e] <==> (1) alanine[e] + (1) isoleucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5487"	"HMR_5487"	"(1) glutamine[c] + (1) serine[e] <==> (1) glutamine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5488"	"HMR_5488"	"(1) glutamine[c] + (1) methionine[e] <==> (1) glutamine[e] + (1) methionine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5489"	"HMR_5489"	"(1) glutamine[c] + (1) tryptophan[e] <==> (1) glutamine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5490"	"HMR_5490"	"(1) glutamine[c] + (1) phenylalanine[e] <==> (1) glutamine[e] + (1) phenylalanine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5491"	"HMR_5491"	"(1) glutamine[c] + (1) tyrosine[e] <==> (1) glutamine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5492"	"HMR_5492"	"(1) cysteine[c] + (1) glutamine[e] <==> (1) cysteine[e] + (1) glutamine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5493"	"HMR_5493"	"(1) glutamine[c] + (1) leucine[e] <==> (1) glutamine[e] + (1) leucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5494"	"HMR_5494"	"(1) glutamine[c] + (1) proline[e] <==> (1) glutamine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5495"	"HMR_5495"	"(1) asparagine[c] + (1) glutamine[e] <==> (1) asparagine[e] + (1) glutamine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5496"	"HMR_5496"	"(1) glutamine[c] + (1) valine[e] <==> (1) glutamine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5497"	"HMR_5497"	"(1) glutamine[c] + (1) threonine[e] <==> (1) glutamine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5498"	"HMR_5498"	"(1) glutamine[c] + (1) homoserine[e] <==> (1) glutamine[e] + (1) homoserine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5499"	"HMR_5499"	"(1) glutamine[c] + (1) isoleucine[e] <==> (1) glutamine[e] + (1) isoleucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5500"	"HMR_5500"	"(1) methionine[c] + (1) serine[e] <==> (1) methionine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5501"	"HMR_5501"	"(1) serine[c] + (1) tryptophan[e] <==> (1) serine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5502"	"HMR_5502"	"(1) phenylalanine[c] + (1) serine[e] <==> (1) phenylalanine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5503"	"HMR_5503"	"(1) serine[c] + (1) tyrosine[e] <==> (1) serine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5504"	"HMR_5504"	"(1) cysteine[c] + (1) serine[e] <==> (1) cysteine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5505"	"HMR_5505"	"(1) leucine[c] + (1) serine[e] <==> (1) leucine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5506"	"HMR_5506"	"(1) proline[c] + (1) serine[e] <==> (1) proline[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5507"	"HMR_5507"	"(1) asparagine[c] + (1) serine[e] <==> (1) asparagine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5508"	"HMR_5508"	"(1) serine[c] + (1) valine[e] <==> (1) serine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5509"	"HMR_5509"	"(1) serine[c] + (1) threonine[e] <==> (1) serine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5510"	"HMR_5510"	"(1) homoserine[c] + (1) serine[e] <==> (1) homoserine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5511"	"HMR_5511"	"(1) isoleucine[c] + (1) serine[e] <==> (1) isoleucine[e] + (1) serine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5512"	"HMR_5512"	"(1) methionine[c] + (1) tryptophan[e] <==> (1) methionine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5513"	"HMR_5513"	"(1) methionine[c] + (1) phenylalanine[e] <==> (1) methionine[e] + (1) phenylalanine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5514"	"HMR_5514"	"(1) methionine[c] + (1) tyrosine[e] <==> (1) methionine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5515"	"HMR_5515"	"(1) cysteine[c] + (1) methionine[e] <==> (1) cysteine[e] + (1) methionine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5516"	"HMR_5516"	"(1) leucine[c] + (1) methionine[e] <==> (1) leucine[e] + (1) methionine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5517"	"HMR_5517"	"(1) methionine[c] + (1) proline[e] <==> (1) methionine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5518"	"HMR_5518"	"(1) asparagine[c] + (1) methionine[e] <==> (1) asparagine[e] + (1) methionine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5519"	"HMR_5519"	"(1) methionine[c] + (1) valine[e] <==> (1) methionine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5520"	"HMR_5520"	"(1) methionine[c] + (1) threonine[e] <==> (1) methionine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5521"	"HMR_5521"	"(1) homoserine[c] + (1) methionine[e] <==> (1) homoserine[e] + (1) methionine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5522"	"HMR_5522"	"(1) isoleucine[c] + (1) methionine[e] <==> (1) isoleucine[e] + (1) methionine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5523"	"HMR_5523"	"(1) phenylalanine[c] + (1) tryptophan[e] <==> (1) phenylalanine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5524"	"HMR_5524"	"(1) tryptophan[c] + (1) tyrosine[e] <==> (1) tryptophan[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5525"	"HMR_5525"	"(1) cysteine[c] + (1) tryptophan[e] <==> (1) cysteine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5526"	"HMR_5526"	"(1) leucine[c] + (1) tryptophan[e] <==> (1) leucine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5527"	"HMR_5527"	"(1) proline[c] + (1) tryptophan[e] <==> (1) proline[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5528"	"HMR_5528"	"(1) asparagine[c] + (1) tryptophan[e] <==> (1) asparagine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5529"	"HMR_5529"	"(1) tryptophan[c] + (1) valine[e] <==> (1) tryptophan[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5530"	"HMR_5530"	"(1) threonine[c] + (1) tryptophan[e] <==> (1) threonine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5531"	"HMR_5531"	"(1) homoserine[c] + (1) tryptophan[e] <==> (1) homoserine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5532"	"HMR_5532"	"(1) isoleucine[c] + (1) tryptophan[e] <==> (1) isoleucine[e] + (1) tryptophan[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5533"	"HMR_5533"	"(1) phenylalanine[c] + (1) tyrosine[e] <==> (1) phenylalanine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5534"	"HMR_5534"	"(1) cysteine[c] + (1) phenylalanine[e] <==> (1) cysteine[e] + (1) phenylalanine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5535"	"HMR_5535"	"(1) leucine[c] + (1) phenylalanine[e] <==> (1) leucine[e] + (1) phenylalanine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5536"	"HMR_5536"	"(1) phenylalanine[c] + (1) proline[e] <==> (1) phenylalanine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5537"	"HMR_5537"	"(1) asparagine[c] + (1) phenylalanine[e] <==> (1) asparagine[e] + (1) phenylalanine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5538"	"HMR_5538"	"(1) phenylalanine[c] + (1) valine[e] <==> (1) phenylalanine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5539"	"HMR_5539"	"(1) phenylalanine[c] + (1) threonine[e] <==> (1) phenylalanine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5540"	"HMR_5540"	"(1) homoserine[c] + (1) phenylalanine[e] <==> (1) homoserine[e] + (1) phenylalanine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5541"	"HMR_5541"	"(1) isoleucine[c] + (1) phenylalanine[e] <==> (1) isoleucine[e] + (1) phenylalanine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5542"	"HMR_5542"	"(1) cysteine[c] + (1) tyrosine[e] <==> (1) cysteine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5543"	"HMR_5543"	"(1) leucine[c] + (1) tyrosine[e] <==> (1) leucine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5544"	"HMR_5544"	"(1) proline[c] + (1) tyrosine[e] <==> (1) proline[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5545"	"HMR_5545"	"(1) asparagine[c] + (1) tyrosine[e] <==> (1) asparagine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5546"	"HMR_5546"	"(1) tyrosine[c] + (1) valine[e] <==> (1) tyrosine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5547"	"HMR_5547"	"(1) threonine[c] + (1) tyrosine[e] <==> (1) threonine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5548"	"HMR_5548"	"(1) homoserine[c] + (1) tyrosine[e] <==> (1) homoserine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5549"	"HMR_5549"	"(1) isoleucine[c] + (1) tyrosine[e] <==> (1) isoleucine[e] + (1) tyrosine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5550"	"HMR_5550"	"(1) cysteine[e] + (1) leucine[c] --> (1) cysteine[c] + (1) leucine[e]"	"irreversible"	"e, c"	"0"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5551"	"HMR_5551"	"(1) cysteine[c] + (1) proline[e] <==> (1) cysteine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5552"	"HMR_5552"	"(1) asparagine[c] + (1) cysteine[e] <==> (1) asparagine[e] + (1) cysteine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5553"	"HMR_5553"	"(1) cysteine[c] + (1) valine[e] <==> (1) cysteine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5554"	"HMR_5554"	"(1) cysteine[c] + (1) threonine[e] <==> (1) cysteine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5555"	"HMR_5555"	"(1) cysteine[c] + (1) homoserine[e] <==> (1) cysteine[e] + (1) homoserine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5556"	"HMR_5556"	"(1) cysteine[c] + (1) isoleucine[e] <==> (1) cysteine[e] + (1) isoleucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5557"	"HMR_5557"	"(1) leucine[c] + (1) proline[e] <==> (1) leucine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5558"	"HMR_5558"	"(1) asparagine[c] + (1) leucine[e] <==> (1) asparagine[e] + (1) leucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5559"	"HMR_5559"	"(1) leucine[c] + (1) valine[e] <==> (1) leucine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5560"	"HMR_5560"	"(1) leucine[c] + (1) threonine[e] <==> (1) leucine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5561"	"HMR_5561"	"(1) homoserine[c] + (1) leucine[e] <==> (1) homoserine[e] + (1) leucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5562"	"HMR_5562"	"(1) isoleucine[c] + (1) leucine[e] <==> (1) isoleucine[e] + (1) leucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5563"	"HMR_5563"	"(1) asparagine[c] + (1) proline[e] <==> (1) asparagine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5564"	"HMR_5564"	"(1) proline[c] + (1) valine[e] <==> (1) proline[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5565"	"HMR_5565"	"(1) proline[c] + (1) threonine[e] <==> (1) proline[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5566"	"HMR_5566"	"(1) homoserine[c] + (1) proline[e] <==> (1) homoserine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5567"	"HMR_5567"	"(1) isoleucine[c] + (1) proline[e] <==> (1) isoleucine[e] + (1) proline[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5568"	"HMR_5568"	"(1) asparagine[c] + (1) valine[e] <==> (1) asparagine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5569"	"HMR_5569"	"(1) asparagine[c] + (1) threonine[e] <==> (1) asparagine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5570"	"HMR_5570"	"(1) asparagine[c] + (1) homoserine[e] <==> (1) asparagine[e] + (1) homoserine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5571"	"HMR_5571"	"(1) asparagine[c] + (1) isoleucine[e] <==> (1) asparagine[e] + (1) isoleucine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5572"	"HMR_5572"	"(1) threonine[c] + (1) valine[e] <==> (1) threonine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5573"	"HMR_5573"	"(1) homoserine[c] + (1) valine[e] <==> (1) homoserine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5574"	"HMR_5574"	"(1) isoleucine[c] + (1) valine[e] <==> (1) isoleucine[e] + (1) valine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
"HMR_5575"	"HMR_5575"	"(1) homoserine[c] + (1) threonine[e] <==> (1) homoserine[e] + (1) threonine[c]"	"reversible"	"c, e"	"-1000"	"1000"	"0"	""	"Transport, extracellular"
